video,frame,track_id,confidence,x1,y1,x2,y2
video1.mp4,585,10,0.8642091155052185,435,158,580,423
video1.mp4,585,5,0.8393183350563049,156,232,315,504
video1.mp4,585,2,0.7120241522789001,226,131,334,315
video1.mp4,586,1,0.9421226382255554,700,0,845,402
video1.mp4,586,10,0.8728731870651245,436,157,581,423
video1.mp4,586,5,0.8691818714141846,156,231,317,503
video1.mp4,586,2,0.7583187222480774,226,131,334,313
video1.mp4,587,1,0.9404515624046326,700,0,845,401
video1.mp4,587,5,0.8857679963111877,155,230,319,504
video1.mp4,587,10,0.8689314723014832,436,156,580,423
video1.mp4,587,2,0.8036083579063416,227,131,335,313
video1.mp4,588,1,0.9403051733970642,701,0,845,399
video1.mp4,588,5,0.9027363657951355,155,229,317,503
video1.mp4,588,10,0.8782387375831604,436,156,580,423
video1.mp4,588,2,0.7862550020217896,228,131,335,313
video1.mp4,589,1,0.9392377138137817,701,0,844,397
video1.mp4,589,5,0.9036998152732849,154,228,317,503
video1.mp4,589,10,0.8766684532165527,437,155,580,422
video1.mp4,589,2,0.761245846748352,229,131,335,312
video1.mp4,590,1,0.9380544424057007,701,0,843,396
video1.mp4,590,5,0.8890182375907898,154,227,317,503
video1.mp4,590,10,0.8830556273460388,437,154,581,422
video1.mp4,590,2,0.8167200684547424,229,131,336,313
video1.mp4,591,1,0.9374855160713196,702,0,843,392
video1.mp4,591,5,0.8930861353874207,154,227,318,503
video1.mp4,591,10,0.8891282677650452,437,152,581,422
video1.mp4,591,2,0.8116729855537415,229,131,336,314
video1.mp4,592,1,0.9378933310508728,702,0,843,390
video1.mp4,592,5,0.8938090801239014,153,226,319,503
video1.mp4,592,10,0.8845422863960266,436,152,582,422
video1.mp4,592,2,0.7741976380348206,230,131,336,316
video1.mp4,593,1,0.9380449652671814,704,0,842,390
video1.mp4,593,5,0.901502788066864,153,225,320,503
video1.mp4,593,10,0.8876520991325378,435,150,582,422
video1.mp4,593,2,0.767029881477356,230,131,336,317
video1.mp4,594,1,0.9368361830711365,704,0,842,387
video1.mp4,594,5,0.8904113173484802,153,223,321,503
video1.mp4,594,10,0.8883141279220581,436,149,583,422
video1.mp4,594,2,0.7449276447296143,230,131,337,318
video1.mp4,595,1,0.9343277215957642,705,0,842,380
video1.mp4,595,5,0.898661196231842,154,222,323,503
video1.mp4,595,10,0.8857018351554871,436,147,582,423
video1.mp4,595,2,0.7042201161384583,230,131,338,317
video1.mp4,596,1,0.9342293739318848,706,0,841,379
video1.mp4,596,5,0.902553915977478,154,221,323,503
video1.mp4,596,10,0.8755205273628235,436,146,583,423
video1.mp4,596,2,0.5348753929138184,231,131,338,317
video1.mp4,597,1,0.9334996342658997,707,0,841,381
video1.mp4,597,5,0.9016000628471375,154,220,323,503
video1.mp4,597,10,0.8743093013763428,436,145,583,423
video1.mp4,597,2,0.5033712983131409,231,131,338,316
video1.mp4,598,1,0.9314785599708557,708,0,839,380
video1.mp4,598,5,0.904052197933197,155,219,322,503
video1.mp4,598,10,0.8899190425872803,438,145,584,423
video1.mp4,599,1,0.9300403594970703,709,0,839,380
video1.mp4,599,5,0.8965469598770142,155,219,321,502
video1.mp4,599,10,0.8920580744743347,438,144,584,423
video1.mp4,600,1,0.9297298192977905,710,0,838,379
video1.mp4,600,5,0.89665287733078,155,218,321,503
video1.mp4,600,10,0.8936023712158203,437,143,583,423
video1.mp4,601,1,0.9274567365646362,710,0,837,379
video1.mp4,601,5,0.9020178318023682,155,218,320,503
video1.mp4,601,10,0.8932226896286011,437,141,583,422
video1.mp4,602,1,0.9270556569099426,712,0,836,379
video1.mp4,602,5,0.9083533883094788,155,218,320,503
video1.mp4,602,10,0.8989672660827637,437,139,582,421
video1.mp4,603,1,0.9275674223899841,713,0,835,378
video1.mp4,603,5,0.8979031443595886,154,217,321,503
video1.mp4,603,10,0.8900313973426819,437,138,582,423
video1.mp4,603,2,0.516181230545044,231,131,339,315
video1.mp4,604,1,0.926339864730835,713,1,835,378
video1.mp4,604,10,0.8934988975524902,437,137,584,421
video1.mp4,604,5,0.8917726278305054,154,217,321,503
video1.mp4,604,2,0.6113107800483704,231,131,340,315
video1.mp4,605,1,0.9249655604362488,714,1,834,379
video1.mp4,605,10,0.8978221416473389,437,136,584,420
video1.mp4,605,5,0.8927928805351257,154,217,322,503
video1.mp4,605,2,0.5457725524902344,231,130,339,315
video1.mp4,606,1,0.9228674173355103,714,1,833,378
video1.mp4,606,5,0.8881182074546814,153,218,322,504
video1.mp4,606,10,0.8845672011375427,438,136,584,422
video1.mp4,606,2,0.5280369520187378,231,130,339,316
video1.mp4,607,1,0.9202010631561279,715,1,832,378
video1.mp4,607,5,0.8764219880104065,153,217,321,503
video1.mp4,607,10,0.8688541054725647,438,135,583,421
video1.mp4,607,2,0.5618239641189575,231,131,339,317
video1.mp4,608,1,0.916728138923645,715,1,831,378
video1.mp4,608,5,0.8977268934249878,152,217,323,503
video1.mp4,608,10,0.819404661655426,433,135,581,422
video1.mp4,608,2,0.5895942449569702,232,131,339,317
video1.mp4,609,1,0.9158800840377808,715,2,830,376
video1.mp4,609,5,0.898622989654541,151,217,323,503
video1.mp4,609,10,0.7685911059379578,422,134,581,422
video1.mp4,609,2,0.5193967223167419,232,131,339,319
video1.mp4,610,1,0.919152021408081,715,2,830,376
video1.mp4,610,5,0.8989949226379395,150,219,323,504
video1.mp4,610,10,0.7613821625709534,425,134,581,422
video1.mp4,610,2,0.6125039458274841,231,131,340,320
video1.mp4,611,1,0.9204854965209961,715,2,830,376
video1.mp4,611,5,0.8985005021095276,150,218,323,502
video1.mp4,611,10,0.7291734218597412,413,134,581,422
video1.mp4,612,1,0.9131565093994141,715,2,826,376
video1.mp4,612,5,0.9021461009979248,148,219,323,503
video1.mp4,612,10,0.8535358905792236,439,134,581,422
video1.mp4,613,1,0.913907527923584,715,1,824,377
video1.mp4,613,5,0.894436240196228,147,219,323,503
video1.mp4,613,10,0.8521190881729126,439,135,581,422
video1.mp4,614,1,0.9158207774162292,714,1,823,377
video1.mp4,614,5,0.8957473635673523,147,219,323,504
video1.mp4,614,10,0.8167593479156494,438,135,581,422
video1.mp4,615,1,0.9143409132957458,712,1,823,377
video1.mp4,615,5,0.878796398639679,146,220,323,503
video1.mp4,615,10,0.8549832105636597,440,135,581,422
video1.mp4,615,2,0.5663278698921204,230,130,337,326
video1.mp4,616,1,0.9160231351852417,712,0,821,378
video1.mp4,616,5,0.8857133388519287,146,220,324,503
video1.mp4,616,10,0.849991500377655,440,135,581,422
video1.mp4,617,1,0.9184565544128418,712,0,821,378
video1.mp4,617,5,0.8884631395339966,145,220,324,503
video1.mp4,617,10,0.854513943195343,440,136,581,419
video1.mp4,618,1,0.9207314252853394,711,0,820,376
video1.mp4,618,5,0.885651707649231,146,221,323,503
video1.mp4,618,10,0.8490038514137268,440,136,581,419
video1.mp4,619,1,0.9223606586456299,710,1,819,377
video1.mp4,619,5,0.8936396837234497,146,221,323,503
video1.mp4,619,10,0.8450552821159363,441,136,582,419
video1.mp4,620,1,0.9213478565216064,709,1,819,376
video1.mp4,620,5,0.9055299758911133,146,221,325,503
video1.mp4,620,10,0.8364852666854858,441,136,583,420
video1.mp4,621,1,0.9182991981506348,709,1,819,376
video1.mp4,621,5,0.8593204617500305,148,221,324,503
video1.mp4,621,10,0.8377711772918701,440,136,584,419
video1.mp4,622,1,0.912837028503418,708,1,818,375
video1.mp4,622,5,0.9090961813926697,149,221,326,503
video1.mp4,622,10,0.7807263731956482,438,135,584,422
video1.mp4,623,1,0.9145718216896057,708,1,818,374
video1.mp4,623,5,0.9065002202987671,145,221,326,503
video1.mp4,623,10,0.7718028426170349,424,135,585,422
video1.mp4,624,1,0.9114018082618713,708,0,819,374
video1.mp4,624,5,0.9110360145568848,144,222,326,503
video1.mp4,624,10,0.8354238867759705,421,135,586,420
video1.mp4,625,1,0.9116833209991455,708,0,819,375
video1.mp4,625,5,0.9042259454727173,142,222,326,503
video1.mp4,625,10,0.8457320332527161,421,134,586,420
video1.mp4,626,1,0.9126381278038025,708,0,820,374
video1.mp4,626,5,0.9066029191017151,140,223,327,503
video1.mp4,626,10,0.8495382070541382,416,134,586,420
video1.mp4,627,1,0.9141139388084412,707,0,819,373
video1.mp4,627,5,0.9134352207183838,139,224,327,503
video1.mp4,627,10,0.8528942465782166,405,133,586,420
video1.mp4,628,5,0.9153957366943359,135,224,327,503
video1.mp4,628,1,0.9132859110832214,708,0,820,373
video1.mp4,628,10,0.8610020875930786,403,133,586,422
video1.mp4,629,1,0.9129849672317505,709,0,820,372
video1.mp4,629,5,0.9123649597167969,135,224,328,503
video1.mp4,629,10,0.8541083335876465,401,133,585,422
video1.mp4,630,5,0.9156002998352051,136,224,328,503
video1.mp4,630,1,0.9112301468849182,708,0,820,372
video1.mp4,630,10,0.8431171774864197,400,133,585,420
video1.mp4,631,1,0.9086710214614868,709,0,820,371
video1.mp4,631,5,0.9084389805793762,133,224,327,502
video1.mp4,631,10,0.8372766971588135,407,132,584,421
video1.mp4,631,2,0.521410346031189,227,133,330,324
video1.mp4,632,1,0.9072731137275696,709,0,820,370
video1.mp4,632,5,0.9067204594612122,132,224,327,502
video1.mp4,632,10,0.8200877904891968,402,132,584,421
video1.mp4,633,5,0.9089363217353821,129,225,326,503
video1.mp4,633,1,0.9055252075195312,709,0,821,369
video1.mp4,633,10,0.8133201003074646,401,132,584,421
video1.mp4,634,1,0.9054532647132874,709,0,821,369
video1.mp4,634,5,0.9023143649101257,128,225,326,502
video1.mp4,634,10,0.8284901976585388,401,132,585,424
video1.mp4,634,2,0.7571312785148621,226,132,337,328
video1.mp4,635,1,0.9098601937294006,709,0,821,368
video1.mp4,635,10,0.832004725933075,401,131,585,425
video1.mp4,635,5,0.8243043422698975,128,224,324,502
video1.mp4,635,2,0.8080955743789673,226,132,342,328
video1.mp4,636,1,0.9108375310897827,708,0,822,368
video1.mp4,636,10,0.8401716947555542,400,131,585,425
video1.mp4,636,5,0.8391183018684387,129,224,324,502
video1.mp4,636,2,0.8133801817893982,226,132,341,328
video1.mp4,637,1,0.9199350476264954,708,0,823,368
video1.mp4,637,10,0.8600817918777466,399,131,586,425
video1.mp4,637,5,0.8446632027626038,129,224,323,503
video1.mp4,637,2,0.80145663022995,226,131,342,329
video1.mp4,638,1,0.9135494828224182,707,0,825,368
video1.mp4,638,5,0.8374313116073608,128,224,322,503
video1.mp4,638,10,0.8277503848075867,399,131,586,425
video1.mp4,638,2,0.8018051385879517,226,131,339,329
video1.mp4,639,1,0.9019097089767456,705,0,826,368
video1.mp4,639,5,0.890896201133728,127,224,324,503
video1.mp4,639,10,0.7931715250015259,401,131,586,425
video1.mp4,639,2,0.7685327529907227,226,131,337,329
video1.mp4,640,5,0.9018544554710388,127,224,324,503
video1.mp4,640,1,0.9015634655952454,705,0,827,368
video1.mp4,640,10,0.7954169511795044,414,130,586,425
video1.mp4,640,2,0.7799364924430847,225,132,337,329
video1.mp4,641,5,0.9035589694976807,126,224,323,503
video1.mp4,641,1,0.900516152381897,705,0,828,368
video1.mp4,641,10,0.7962418794631958,412,130,586,425
video1.mp4,641,2,0.7241989374160767,225,130,335,329
video1.mp4,642,5,0.9008962512016296,127,224,325,503
video1.mp4,642,1,0.8927468061447144,707,2,830,367
video1.mp4,642,10,0.8066762089729309,416,129,586,426
video1.mp4,642,2,0.7832522392272949,226,135,342,329
video1.mp4,643,1,0.8953188061714172,706,1,830,368
video1.mp4,643,5,0.8821439146995544,130,224,324,503
video1.mp4,643,10,0.7997023463249207,426,128,587,425
video1.mp4,643,2,0.7830406427383423,227,134,342,329
video1.mp4,644,1,0.8922032117843628,706,0,831,368
video1.mp4,644,5,0.8829479813575745,132,224,323,503
video1.mp4,644,10,0.8038448095321655,431,128,587,426
video1.mp4,644,2,0.7518555521965027,226,134,345,329
video1.mp4,645,1,0.9095568060874939,701,1,832,368
video1.mp4,645,5,0.889785647392273,134,224,323,502
video1.mp4,645,10,0.8074524402618408,430,127,587,426
video1.mp4,645,2,0.7817032933235168,225,133,347,330
video1.mp4,646,1,0.9222735166549683,703,1,833,368
video1.mp4,646,5,0.8985700607299805,136,223,324,502
video1.mp4,646,10,0.8101846575737,435,127,587,426
video1.mp4,646,2,0.7956082224845886,226,132,350,327
video1.mp4,647,1,0.9226704835891724,706,0,834,368
video1.mp4,647,5,0.8921207785606384,136,224,325,502
video1.mp4,647,10,0.8026521801948547,430,126,587,425
video1.mp4,647,2,0.7946168780326843,227,132,350,324
video1.mp4,648,1,0.914949357509613,706,0,836,369
video1.mp4,648,5,0.8959782719612122,136,223,325,502
video1.mp4,648,2,0.8177443742752075,226,131,351,325
video1.mp4,648,10,0.7993904948234558,431,126,588,425
video1.mp4,649,1,0.9177476167678833,706,0,837,369
video1.mp4,649,5,0.8947293758392334,138,223,325,502
video1.mp4,649,2,0.8053566217422485,227,131,352,322
video1.mp4,649,10,0.7945759296417236,433,126,589,425
video1.mp4,650,1,0.9172972440719604,707,0,839,369
video1.mp4,650,5,0.8997939229011536,139,223,325,502
video1.mp4,650,2,0.8259767293930054,226,131,352,322
video1.mp4,650,10,0.7975514531135559,430,126,587,424
video1.mp4,651,1,0.9129579067230225,707,0,840,369
video1.mp4,651,5,0.8956964015960693,140,222,325,502
video1.mp4,651,2,0.8396714925765991,226,131,352,322
video1.mp4,651,10,0.7863392233848572,418,126,586,423
video1.mp4,652,1,0.912726104259491,710,1,841,370
video1.mp4,652,5,0.8950287103652954,141,221,323,502
video1.mp4,652,2,0.8321226835250854,226,131,353,322
video1.mp4,652,10,0.7962449789047241,433,126,587,424
video1.mp4,653,1,0.9098478555679321,710,1,842,370
video1.mp4,653,5,0.8979624509811401,141,221,322,502
video1.mp4,653,2,0.8293420076370239,226,130,353,321
video1.mp4,653,10,0.7674990892410278,435,126,589,423
video1.mp4,654,1,0.9110785126686096,711,1,844,370
video1.mp4,654,5,0.8884048461914062,141,222,325,502
video1.mp4,654,2,0.8189026713371277,223,131,354,321
video1.mp4,654,10,0.7848896384239197,436,127,577,425
video1.mp4,655,1,0.910241961479187,712,1,845,371
video1.mp4,655,5,0.899875819683075,140,222,325,502
video1.mp4,655,2,0.8302218317985535,223,130,354,320
video1.mp4,655,10,0.7931963205337524,420,128,580,425
video1.mp4,656,1,0.9098575115203857,714,0,847,371
video1.mp4,656,5,0.9046950936317444,140,222,326,502
video1.mp4,656,2,0.8399117588996887,222,130,354,322
video1.mp4,656,10,0.7318618893623352,434,128,568,426
video1.mp4,657,1,0.9086896777153015,714,0,848,372
video1.mp4,657,5,0.899406909942627,140,221,326,502
video1.mp4,657,2,0.8260701894760132,224,130,354,322
video1.mp4,657,10,0.7172320485115051,429,128,575,426
video1.mp4,658,1,0.9081094264984131,716,0,849,372
video1.mp4,658,5,0.9034868478775024,140,221,325,502
video1.mp4,658,2,0.831866443157196,224,130,354,323
video1.mp4,658,10,0.7271233201026917,410,128,564,426
video1.mp4,659,1,0.9092487692832947,717,0,850,372
video1.mp4,659,5,0.9056264758110046,141,220,326,502
video1.mp4,659,2,0.8021929860115051,223,130,354,321
video1.mp4,659,10,0.7228429317474365,404,128,559,426
video1.mp4,660,5,0.9164596199989319,141,220,328,503
video1.mp4,660,1,0.9148271083831787,719,0,852,372
video1.mp4,660,2,0.8167761564254761,223,130,354,324
video1.mp4,660,10,0.7440623044967651,404,129,552,426
video1.mp4,661,5,0.9185925126075745,142,220,329,502
video1.mp4,661,1,0.9175384640693665,720,0,852,373
video1.mp4,661,2,0.8284481167793274,222,131,355,327
video1.mp4,661,10,0.7442029714584351,403,129,553,426
video1.mp4,662,1,0.9239451289176941,722,0,853,373
video1.mp4,662,5,0.9198712110519409,142,220,329,502
video1.mp4,662,2,0.8269118666648865,222,131,355,326
video1.mp4,662,10,0.7405521869659424,404,130,558,426
video1.mp4,663,1,0.925485372543335,723,0,855,374
video1.mp4,663,5,0.9169443845748901,142,219,327,502
video1.mp4,663,2,0.8114950656890869,221,132,355,325
video1.mp4,663,10,0.7031779885292053,406,130,554,426
video1.mp4,664,1,0.928158164024353,723,0,855,374
video1.mp4,664,5,0.9205294251441956,141,219,327,502
video1.mp4,664,2,0.8059149384498596,222,133,355,325
video1.mp4,664,10,0.6945852637290955,405,130,556,428
video1.mp4,665,1,0.9281433820724487,723,0,856,374
video1.mp4,665,5,0.9175354242324829,142,219,326,502
video1.mp4,665,2,0.791732668876648,222,134,355,324
video1.mp4,665,10,0.7365089654922485,403,128,556,428
video1.mp4,666,1,0.9260368943214417,721,0,857,375
video1.mp4,666,5,0.918216347694397,142,219,326,503
video1.mp4,666,2,0.8069876432418823,221,134,355,324
video1.mp4,666,10,0.7096741199493408,404,131,544,429
video1.mp4,667,1,0.9288426041603088,721,0,858,376
video1.mp4,667,5,0.9159010648727417,142,218,325,503
video1.mp4,667,2,0.8396482467651367,220,135,355,323
video1.mp4,667,10,0.766410231590271,404,131,537,427
video1.mp4,668,1,0.9271681904792786,721,0,858,376
video1.mp4,668,5,0.9147267937660217,141,218,326,502
video1.mp4,668,2,0.8252219557762146,220,135,355,324
video1.mp4,668,10,0.7735738158226013,408,131,537,426
video1.mp4,669,1,0.9264019131660461,721,0,859,375
video1.mp4,669,5,0.915097177028656,141,219,327,502
video1.mp4,669,2,0.8275938630104065,219,137,355,319
video1.mp4,669,10,0.7963571548461914,407,131,536,424
video1.mp4,670,1,0.9269137382507324,721,0,860,375
video1.mp4,670,5,0.920862078666687,141,219,328,503
video1.mp4,670,2,0.8371490240097046,219,136,355,323
video1.mp4,670,10,0.7774487733840942,412,130,536,423
video1.mp4,671,1,0.9283472299575806,722,0,861,375
video1.mp4,671,5,0.9180235266685486,140,218,328,503
video1.mp4,671,2,0.8450732827186584,220,136,355,324
video1.mp4,671,10,0.7100683450698853,414,128,534,423
video1.mp4,672,1,0.92838454246521,723,0,861,374
video1.mp4,672,5,0.916774332523346,140,218,324,502
video1.mp4,672,2,0.8470931649208069,220,137,355,324
video1.mp4,672,10,0.6426123976707458,415,128,533,427
video1.mp4,673,1,0.9271654486656189,724,0,861,374
video1.mp4,673,5,0.9150979518890381,140,218,322,503
video1.mp4,673,2,0.8335273861885071,220,137,355,326
video1.mp4,673,10,0.5472280979156494,419,129,531,429
video1.mp4,674,1,0.927750825881958,725,0,862,375
video1.mp4,674,5,0.9115035533905029,136,219,323,502
video1.mp4,674,2,0.8594853281974792,220,138,355,327
video1.mp4,674,10,0.645170271396637,414,129,527,423
video1.mp4,675,1,0.9279710650444031,727,0,862,375
video1.mp4,675,5,0.8887454867362976,135,218,317,502
video1.mp4,675,2,0.86222243309021,220,138,354,328
video1.mp4,675,10,0.6980922222137451,413,126,528,421
video1.mp4,676,1,0.9242570996284485,728,0,862,375
video1.mp4,676,5,0.8940629959106445,133,219,299,503
video1.mp4,676,2,0.8705419301986694,220,138,353,327
video1.mp4,676,10,0.7019107341766357,414,127,531,419
video1.mp4,677,1,0.911935567855835,730,0,862,375
video1.mp4,677,5,0.9004100561141968,130,218,304,503
video1.mp4,677,2,0.8668354153633118,218,139,351,326
video1.mp4,677,10,0.7215393781661987,409,127,536,423
video1.mp4,678,5,0.9142096638679504,128,217,318,502
video1.mp4,678,1,0.9074733853340149,731,0,862,377
video1.mp4,678,2,0.8692294359207153,219,138,351,326
video1.mp4,678,10,0.7274523377418518,408,127,538,414
video1.mp4,679,5,0.9141585826873779,128,217,321,502
video1.mp4,679,1,0.905854344367981,731,0,862,377
video1.mp4,679,2,0.873602569103241,219,139,350,325
video1.mp4,679,10,0.7751597166061401,408,127,539,414
video1.mp4,680,5,0.9148766994476318,128,218,320,502
video1.mp4,680,1,0.9072520136833191,732,0,861,377
video1.mp4,680,2,0.8715803623199463,220,140,349,323
video1.mp4,680,10,0.7710148096084595,408,127,541,415
video1.mp4,681,5,0.9123621582984924,128,219,322,502
video1.mp4,681,1,0.9059210419654846,732,0,861,377
video1.mp4,681,2,0.8415441513061523,220,140,348,321
video1.mp4,681,10,0.7787007093429565,408,125,547,416
video1.mp4,682,5,0.9084335565567017,130,218,321,502
video1.mp4,682,1,0.9040646553039551,732,0,862,376
video1.mp4,682,9,0.7646229267120361,91,88,258,304
video1.mp4,682,10,0.75813227891922,408,126,545,416
video1.mp4,683,1,0.9041252732276917,733,0,861,376
video1.mp4,683,5,0.9011975526809692,131,217,316,502
video1.mp4,683,9,0.8140305280685425,87,89,254,306
video1.mp4,683,10,0.7931938767433167,408,125,548,411
video1.mp4,684,1,0.9032521843910217,733,0,860,376
video1.mp4,684,5,0.8893546462059021,132,218,316,503
video1.mp4,684,9,0.8029060363769531,85,89,254,303
video1.mp4,684,10,0.7947611212730408,409,126,548,410
video1.mp4,685,1,0.904589056968689,734,0,860,376
video1.mp4,685,5,0.885535717010498,132,217,313,503
video1.mp4,685,10,0.792114794254303,411,125,550,409
video1.mp4,686,1,0.9037371873855591,733,1,860,378
video1.mp4,686,5,0.8911131620407104,131,217,313,503
video1.mp4,686,10,0.7965964078903198,410,125,549,410
video1.mp4,686,9,0.7231618762016296,74,91,254,289
video1.mp4,687,1,0.9026970267295837,733,1,860,378
video1.mp4,687,5,0.901391863822937,131,216,310,503
video1.mp4,687,9,0.8223972320556641,70,94,243,296
video1.mp4,687,10,0.8119031190872192,409,124,552,412
video1.mp4,688,1,0.9062945246696472,733,0,860,377
video1.mp4,688,5,0.8972588777542114,131,216,314,503
video1.mp4,688,9,0.8777342438697815,71,96,240,299
video1.mp4,688,10,0.7989619374275208,409,124,551,418
video1.mp4,689,1,0.905788242816925,733,1,860,379
video1.mp4,689,5,0.8938895463943481,131,215,313,503
video1.mp4,689,9,0.8576424717903137,65,98,238,300
video1.mp4,689,10,0.7975546717643738,409,124,551,419
video1.mp4,690,1,0.9074011445045471,733,0,860,378
video1.mp4,690,5,0.8920015096664429,131,216,312,503
video1.mp4,690,10,0.7880873084068298,410,124,551,416
video1.mp4,690,9,0.73175448179245,55,100,235,296
video1.mp4,691,1,0.9135262370109558,731,0,861,377
video1.mp4,691,5,0.8811366558074951,131,216,317,502
video1.mp4,691,10,0.7857579588890076,409,125,551,409
video1.mp4,691,9,0.6449028253555298,52,103,215,299
video1.mp4,692,1,0.9249117970466614,730,0,861,377
video1.mp4,692,5,0.8672659397125244,131,216,320,502
video1.mp4,692,10,0.7818702459335327,409,125,551,410
video1.mp4,692,9,0.7614126205444336,55,106,170,297
video1.mp4,693,1,0.9282857179641724,729,0,861,378
video1.mp4,693,5,0.8799456357955933,132,215,323,503
video1.mp4,693,9,0.850384533405304,52,108,228,299
video1.mp4,693,10,0.7905592322349548,409,125,553,408
video1.mp4,694,1,0.924841046333313,725,0,861,378
video1.mp4,694,5,0.867215633392334,132,216,320,502
video1.mp4,694,10,0.8001481294631958,410,121,554,410
video1.mp4,694,9,0.7936476469039917,46,109,212,293
video1.mp4,695,1,0.9293862581253052,721,0,862,377
video1.mp4,695,5,0.8729987144470215,132,215,319,502
video1.mp4,695,10,0.8068474531173706,409,124,552,408
video1.mp4,695,9,0.7385939955711365,43,110,206,294
video1.mp4,696,1,0.9349651336669922,719,0,863,378
video1.mp4,696,5,0.8869938850402832,132,215,318,502
video1.mp4,696,10,0.8172503113746643,410,123,553,408
video1.mp4,697,1,0.9365977644920349,718,0,863,377
video1.mp4,697,5,0.8832933902740479,134,215,317,502
video1.mp4,697,10,0.7981813549995422,411,123,553,409
video1.mp4,697,9,0.7426493167877197,39,110,200,295
video1.mp4,698,1,0.9369161128997803,718,0,863,377
video1.mp4,698,5,0.8862766027450562,134,215,315,502
video1.mp4,698,10,0.7925931811332703,411,123,551,411
video1.mp4,698,9,0.6374635100364685,37,110,201,295
video1.mp4,699,1,0.9355769157409668,718,0,863,377
video1.mp4,699,5,0.8864631652832031,138,216,316,503
video1.mp4,699,10,0.8007245063781738,410,123,552,412
video1.mp4,700,1,0.9297284483909607,721,0,863,378
video1.mp4,700,5,0.879764199256897,138,215,317,503
video1.mp4,700,10,0.7910964488983154,409,123,551,413
video1.mp4,701,1,0.9294898509979248,724,0,863,378
video1.mp4,701,5,0.8737772703170776,142,216,320,503
video1.mp4,701,10,0.7617695927619934,411,122,552,412
video1.mp4,702,1,0.9286036491394043,726,0,864,378
video1.mp4,702,5,0.8679442405700684,144,217,320,503
video1.mp4,702,10,0.7813400030136108,410,123,552,416
video1.mp4,703,1,0.9296353459358215,729,0,864,378
video1.mp4,703,5,0.8744151592254639,151,216,320,502
video1.mp4,703,10,0.7676931023597717,406,124,553,419
video1.mp4,704,1,0.9296081066131592,728,0,864,378
video1.mp4,704,5,0.8816108107566833,152,216,323,502
video1.mp4,704,10,0.773312509059906,406,124,552,415
video1.mp4,705,1,0.9309769868850708,728,0,865,378
video1.mp4,705,5,0.8970544338226318,153,215,313,503
video1.mp4,705,10,0.7829697728157043,406,124,553,415
video1.mp4,706,1,0.931261420249939,728,0,865,378
video1.mp4,706,5,0.8891660571098328,155,215,316,502
video1.mp4,706,10,0.7793113589286804,407,124,553,413
video1.mp4,707,1,0.9309024810791016,727,0,866,379
video1.mp4,707,5,0.8944713473320007,158,215,316,503
video1.mp4,707,10,0.770038902759552,407,124,552,405
video1.mp4,708,1,0.9306769371032715,727,0,866,379
video1.mp4,708,5,0.9011548161506653,160,215,317,503
video1.mp4,708,10,0.7733379006385803,406,124,553,410
video1.mp4,709,1,0.930143415927887,726,0,866,379
video1.mp4,709,5,0.9046697616577148,160,214,317,503
video1.mp4,709,10,0.7752180099487305,403,124,553,409
video1.mp4,710,1,0.9307003617286682,725,0,866,376
video1.mp4,710,5,0.8956103324890137,161,214,321,502
video1.mp4,710,10,0.7617874145507812,408,123,553,410
video1.mp4,711,1,0.9317038059234619,726,0,867,379
video1.mp4,711,5,0.8990179300308228,161,213,319,503
video1.mp4,711,10,0.7633455991744995,410,123,553,407
video1.mp4,712,1,0.9314329624176025,725,0,867,379
video1.mp4,712,5,0.9001180529594421,162,213,319,502
video1.mp4,712,10,0.7864153385162354,414,123,553,404
video1.mp4,713,1,0.9310550093650818,725,0,866,376
video1.mp4,713,5,0.9036073088645935,163,212,319,503
video1.mp4,713,10,0.7903897762298584,415,122,553,408
video1.mp4,713,9,0.606696605682373,0,123,148,362
video1.mp4,714,1,0.9303739666938782,724,0,867,379
video1.mp4,714,5,0.9073097705841064,165,212,320,503
video1.mp4,714,10,0.7990919351577759,416,123,553,409
video1.mp4,714,9,0.7975180745124817,0,124,141,367
video1.mp4,715,1,0.931646466255188,723,0,867,379
video1.mp4,715,5,0.8902813792228699,165,212,318,502
video1.mp4,715,10,0.8063240051269531,418,121,554,407
video1.mp4,715,9,0.7325184941291809,0,126,138,370
video1.mp4,716,1,0.9326379895210266,720,0,867,378
video1.mp4,716,5,0.900333046913147,166,211,313,503
video1.mp4,716,10,0.7828747630119324,419,121,554,410
video1.mp4,716,9,0.7200206518173218,0,129,129,362
video1.mp4,717,1,0.9345542788505554,719,0,867,378
video1.mp4,717,9,0.9177588820457458,0,130,127,373
video1.mp4,717,5,0.9046052694320679,167,211,309,503
video1.mp4,717,10,0.7981460690498352,420,121,553,408
video1.mp4,718,1,0.9332269430160522,718,0,867,378
video1.mp4,718,5,0.903162956237793,170,211,310,503
video1.mp4,718,9,0.8951435089111328,0,132,120,373
video1.mp4,718,10,0.8052341341972351,420,120,553,410
video1.mp4,719,1,0.9352708458900452,718,0,867,379
video1.mp4,719,5,0.9012341499328613,170,211,310,503
video1.mp4,719,9,0.8926945924758911,0,134,119,374
video1.mp4,719,10,0.8048833012580872,419,120,554,405
video1.mp4,720,1,0.9352765679359436,717,0,867,379
video1.mp4,720,9,0.9089778065681458,0,136,119,375
video1.mp4,720,5,0.90053790807724,171,211,314,503
video1.mp4,720,10,0.8011578321456909,418,119,554,403
